"","Authors","metric","subgroup","CN","EN","yi","vi","stats","Protocol"
"1829","Strickland et al. 2021","Simpson","Sigmodon_hispidus_Ear_day7_Control",5,9,-1.55082845852425,0.2265625,"lnVR","Strickland"
"1830","Strickland et al. 2021","Simpson","Sigmodon_hispidus_Ear_day95_Control",10,NA,NA,NA,"lnVR","Strickland"
"1831","Strickland et al. 2021","Simpson","Sigmodon_hispidus_Fecal_day0_Control",15,9,1.55454675856033,0.108577806122449,"lnVR","Strickland"
"1832","Strickland et al. 2021","Simpson","Sigmodon_hispidus_Fecal_day111_Control",10,NA,NA,NA,"lnVR","Strickland"
"1833","Strickland et al. 2021","Simpson","Sigmodon_hispidus_Fecal_day14_Control",5,9,0.0975610586840861,0.2265625,"lnVR","Strickland"
"1834","Strickland et al. 2021","Simpson","Sigmodon_hispidus_Fecal_day21_Control",5,9,-0.187060077538803,0.2265625,"lnVR","Strickland"
"1835","Strickland et al. 2021","Simpson","Sigmodon_hispidus_Fecal_day28_Control",5,9,1.03958254314679,0.2265625,"lnVR","Strickland"
"1836","Strickland et al. 2021","Simpson","Sigmodon_hispidus_Fecal_day34_Control",9,NA,NA,NA,"lnVR","Strickland"
"1837","Strickland et al. 2021","Simpson","Sigmodon_hispidus_Fecal_day4_Control",10,NA,NA,NA,"lnVR","Strickland"
"1838","Strickland et al. 2021","Simpson","Sigmodon_hispidus_Fecal_day7_Control",5,9,0.273086999694973,0.2265625,"lnVR","Strickland"
"1839","Strickland et al. 2021","Simpson","Sigmodon_hispidus_Nose_day0_Control",NA,9,NA,NA,"lnVR","Strickland"
"1840","Strickland et al. 2021","Simpson","Sigmodon_hispidus_Nose_day28_Control",5,8,-0.758691320373571,0.237882653061224,"lnVR","Strickland"
"1841","Strickland et al. 2021","Simpson","Sigmodon_hispidus_Nose_day7_Control",5,9,0.246153785065199,0.2265625,"lnVR","Strickland"
"1842","Strickland et al. 2021","Simpson","Sigmodon_hispidus_Nose_day95_Control",10,NA,NA,NA,"lnVR","Strickland"
"1843","Strickland et al. 2021","Simpson","Sigmodon_hispidus_Skin_day0_Control",NA,9,NA,NA,"lnVR","Strickland"
"1844","Strickland et al. 2021","Simpson","Sigmodon_hispidus_Skin_day28_Control",5,9,-0.431069108096756,0.2265625,"lnVR","Strickland"
"1845","Strickland et al. 2021","Simpson","Sigmodon_hispidus_Skin_day7_Control",5,8,0.397321873231554,0.237882653061224,"lnVR","Strickland"
"1846","Strickland et al. 2021","Simpson","Sigmodon_hispidus_Skin_day95_Control",10,NA,NA,NA,"lnVR","Strickland"
"1847","Sun et al. 2020","Simpson","Control",8,8,-0.0477052113697423,0.163265306122449,"lnVR","Sun"
"1848","Sun et al. 2020","Simpson","High fat",8,7,-0.161429014875235,0.178854875283447,"lnVR","Sun"
"1849","Sun et al. 2020","Simpson","Pomctm1/tm1",8,8,-1.23846308278932,0.163265306122449,"lnVR","Sun"
"1850","Sun et al. 2020","Simpson","Pomctm1/tm1, High fat",8,7,-1.06801823598227,0.178854875283447,"lnVR","Sun"
"1851","Tam et al. 2020","Simpson","""Smoke exposed, ovariectomy""_cecal",NA,8,NA,NA,"lnVR","Tam"
"1852","Tam et al. 2020","Simpson","Control_cecal",10,10,-0.390284792460283,0.123456790123457,"lnVR","Tam"
"1853","Tam et al. 2020","Simpson","Smoke exposed_cecal",10,10,-0.360090791916861,0.123456790123457,"lnVR","Tam"
"1854","Tam et al. 2020","Simpson","ovariectomy_cecal",NA,10,NA,NA,"lnVR","Tam"
"1855","Tashiro et al. 2020","Simpson","Cellulose",8,8,-0.347276423229216,0.163265306122449,"lnVR","Tashiro"
"1856","Tashiro et al. 2020","Simpson","Control",8,8,0.284064939541103,0.163265306122449,"lnVR","Tashiro"
"1857","Tashiro et al. 2020","Simpson","Fiberfree",8,8,0.954476105287072,0.163265306122449,"lnVR","Tashiro"
"1858","Tashiro et al. 2020","Simpson","Pectin",8,8,-0.447652840983629,0.163265306122449,"lnVR","Tashiro"
"1859","Velasco et al. 2021","Simpson","C57BL/6J",4,4,0.156149799870042,0.444444444444444,"lnVR","Velasco"
"1860","Velasco et al. 2021","Simpson","MRL/MpJ",4,4,0.376203964946699,0.444444444444444,"lnVR","Velasco"
"1861","Weng et al. 2019","Simpson","APOE2_APP transgene +",6,11,-0.538172185284759,0.175,"lnVR","Weng"
"1862","Weng et al. 2019","Simpson","APOE2_APP transgene -",16,18,0.0315060646206038,0.0666974240676663,"lnVR","Weng"
"1863","Weng et al. 2019","Simpson","APOE3_APP transgene +",13,21,-0.504220460965885,0.0713888888888889,"lnVR","Weng"
"1864","Weng et al. 2019","Simpson","APOE3_APP transgene -",20,15,0.551290646365148,0.0659661371473797,"lnVR","Weng"
"1865","Weng et al. 2019","Simpson","APOE4_APP transgene +",19,24,-0.00715770913036438,0.0520052976732246,"lnVR","Weng"
"1866","Weng et al. 2019","Simpson","APOE4_APP transgene -",32,24,0.371908403680647,0.0393336336401315,"lnVR","Weng"
"1867","Wolfe et al. 2020","Simpson","Smad3-/-_CRC_SFB+_cecal",1,7,NA,NA,"lnVR","Wolfe"
"1868","Wolfe et al. 2020","Simpson","Smad3-/-_CRC_SFB+_fecal",10,68,1.6073790643049,0.069302465010492,"lnVR","Wolfe"
"1869","Wolfe et al. 2020","Simpson","Smad3-/-_CRC_SFB-_cecal",2,7,2.316643959105,1.09722222222222,"lnVR","Wolfe"
"1870","Wolfe et al. 2020","Simpson","Smad3-/-_CRC_SFB-_fecal",34,83,0.399267321628181,0.0217825734496007,"lnVR","Wolfe"
"1871","Wolfe et al. 2020","Simpson","Smad3-/-_healthy_SFB+_cecal",15,5,0.0209398537995813,0.194515306122449,"lnVR","Wolfe"
"1872","Wolfe et al. 2020","Simpson","Smad3-/-_healthy_SFB+_fecal",156,49,0.892461859087116,0.013880298661695,"lnVR","Wolfe"
"1873","Wolfe et al. 2020","Simpson","Smad3-/-_healthy_SFB-_cecal",15,10,1.03421373107354,0.0999937011841774,"lnVR","Wolfe"
"1874","Wolfe et al. 2020","Simpson","Smad3-/-_healthy_SFB-_fecal",158,135,0.588981611767724,0.00696418730335008,"lnVR","Wolfe"
"1875","Zajac et al. 2022","Simpson","APOE2/E2_cecal",5,6,-1.08433582392424,0.27625,"lnVR","Zajac"
"1876","Zajac et al. 2022","Simpson","APOE2/E2_fecal",15,21,-0.370018789510765,0.064515306122449,"lnVR","Zajac"
"1877","Zajac et al. 2022","Simpson","APOE2/E2_small bowel",2,3,-0.438653675475643,1.375,"lnVR","Zajac"
"1878","Zajac et al. 2022","Simpson","APOE2/E3_cecal",7,10,0.860670683492914,0.158950617283951,"lnVR","Zajac"
"1879","Zajac et al. 2022","Simpson","APOE2/E3_fecal",21,36,0.00117411262015916,0.0409438775510204,"lnVR","Zajac"
"1880","Zajac et al. 2022","Simpson","APOE2/E3_small bowel",1,NA,NA,NA,"lnVR","Zajac"
"1881","Zajac et al. 2022","Simpson","APOE2_fecal",8,7,-1.32370528266736,0.178854875283447,"lnVR","Zajac"
"1882","Zajac et al. 2022","Simpson","APOE3/E3_cecal",13,5,-0.736323862966397,0.201388888888889,"lnVR","Zajac"
"1883","Zajac et al. 2022","Simpson","APOE3/E3_fecal",41,15,-0.188410756264569,0.051077806122449,"lnVR","Zajac"
"1884","Zajac et al. 2022","Simpson","APOE3/E3_small bowel",4,2,0.0658116589794916,1.22222222222222,"lnVR","Zajac"
"1885","Zajac et al. 2022","Simpson","APOE3/E4_cecal",10,8,-0.815331871703558,0.143361048122953,"lnVR","Zajac"
"1886","Zajac et al. 2022","Simpson","APOE3/E4_fecal",32,23,0.0636969380510048,0.0404096541997403,"lnVR","Zajac"
"1887","Zajac et al. 2022","Simpson","APOE3/E4_small bowel",NA,1,NA,NA,"lnVR","Zajac"
"1888","Zajac et al. 2022","Simpson","APOE3_fecal",6,7,-0.331485809790551,0.217222222222222,"lnVR","Zajac"
"1889","Zajac et al. 2022","Simpson","APOE4/E4_cecal",5,4,-0.424599033827621,0.378472222222222,"lnVR","Zajac"
"1890","Zajac et al. 2022","Simpson","APOE4/E4_fecal",15,19,0.0279577018390231,0.06758629377677,"lnVR","Zajac"
"1891","Zajac et al. 2022","Simpson","APOE4/E4_small bowel",3,3,-0.0422035497660507,0.75,"lnVR","Zajac"
"1892","Zajac et al. 2022","Simpson","APOE4_fecal",7,7,0.329560181540613,0.194444444444444,"lnVR","Zajac"
"1893","Zou et al. 2021","Simpson","Control",4,4,1.36741683280112,0.444444444444444,"lnVR","Zou"
"1894","Zou et al. 2021","Simpson","Glrx1 KO + High fat chow",4,4,-0.0877476697477618,0.444444444444444,"lnVR","Zou"
"1895","Zou et al. 2021","Simpson","Glrx1 KO + Standard chow",2,3,0.669559976883642,1.375,"lnVR","Zou"
"1896","Zou et al. 2021","Simpson","High fat chow",5,5,0.0903096866396854,0.3125,"lnVR","Zou"
"1897","Cheema & Pluznick 2019","Chao1.Chao1","Ang II infusion",3,3,0.0584468192717813,0.0138795458003864,"lnRR","Cheema"
"1898","Cheema & Pluznick 2019","Chao1.Chao1","Control",3,3,-0.148563521526995,0.0483254455653391,"lnRR","Cheema"
"1899","Ellis et al. 2021","Chao1.Chao1","13C11MK4_cecal",7,7,0.0593016270175201,0.00106045189601862,"lnRR","Ellis"
"1900","Ellis et al. 2021","Chao1.Chao1","2H7MK7_cecal",7,7,0.168688431377348,0.00599470770050642,"lnRR","Ellis"
"1901","Ellis et al. 2021","Chao1.Chao1","2H7MK9_cecal",7,7,0.129200488668599,0.00600670488389968,"lnRR","Ellis"
"1902","Ellis et al. 2021","Chao1.Chao1","2H7PK_cecal",7,7,-0.064471021151985,0.00482380792926154,"lnRR","Ellis"
"1903","Ellis et al. 2021","Chao1.Chao1","Combo_cecal",10,9,0.0277500807336286,0.00517442583894129,"lnRR","Ellis"
"1904","Ellis et al. 2021","Chao1.Chao1","Control (unlabeled PK)_cecal",7,7,-0.141935400288432,0.0190336137164739,"lnRR","Ellis"
"1905","Ellis et al. 2021","Chao1.Chao1","MK4_cecal",10,10,0.0337777187230676,0.00661760437385506,"lnRR","Ellis"
"1906","Ellis et al. 2021","Chao1.Chao1","MK9_cecal",9,9,0.0855540396914663,0.00522252138774826,"lnRR","Ellis"
"1907","Ellis et al. 2021","Chao1.Chao1","PK_cecal",10,9,0.315583033737931,0.0127131684880858,"lnRR","Ellis"
"1908","Ellis et al. 2021","Chao1.Chao1","VKdef_cecal",8,9,-0.105338350492542,0.00618396765456771,"lnRR","Ellis"
"1909","Gubert et al. 2022","Chao1.Chao1","R6/1_Enviromental enrichment ",16,14,0.102005388981122,0.0028553680122271,"lnRR","Gubert"
"1910","Gubert et al. 2022","Chao1.Chao1","R6/1_Exercise",16,16,-0.135572747867809,0.00460194481764268,"lnRR","Gubert"
"1911","Gubert et al. 2022","Chao1.Chao1","R6/1_control",16,16,-0.0239075212123613,0.00532737014518672,"lnRR","Gubert"
"1912","Gubert et al. 2022","Chao1.Chao1","WT_Enviromental enrichment ",16,16,0.0784742065481347,0.0109818291006937,"lnRR","Gubert"
"1913","Gubert et al. 2022","Chao1.Chao1","WT_Exercise",16,16,-0.0266652411125442,0.00600598196181742,"lnRR","Gubert"
"1914","Gubert et al. 2022","Chao1.Chao1","WT_control",16,16,-0.146645156420437,0.00705801566425039,"lnRR","Gubert"
"1915","Ibrahim et al. 2019","Chao1.Chao1","AOM/DSS",7,3,-0.142182546348471,0.0152264135644786,"lnRR","Ibrahim"
"1916","Ibrahim et al. 2019","Chao1.Chao1","AOM/DSS-ERbKOVil",7,6,-0.14523250278913,0.00505410616432333,"lnRR","Ibrahim"
"1917","Ibrahim et al. 2019","Chao1.Chao1","Control",4,4,-0.0939674516030788,0.0163176502634378,"lnRR","Ibrahim"
"1918","Ibrahim et al. 2019","Chao1.Chao1","Control-ERbKOVil",4,4,-0.44559312333274,0.0215828232625978,"lnRR","Ibrahim"
"1919","Kozik et al. 2019","Chao1.Chao1","Colitis-cecal",7,7,-0.127898941296317,0.0210463680693802,"lnRR","Kozik"
"1920","Kozik et al. 2019","Chao1.Chao1","Colitis-colonMucus",5,4,-0.169942336124279,0.0379037798694937,"lnRR","Kozik"
"1921","Kozik et al. 2019","Chao1.Chao1","Colitis-colonMucus_T0",1,NA,NA,NA,"lnRR","Kozik"
"1922","Kozik et al. 2019","Chao1.Chao1","Colitis-fecal",5,7,0.0319230792835103,0.0542860839473171,"lnRR","Kozik"
"1923","Kozik et al. 2019","Chao1.Chao1","Colitis-fecal_T0",7,7,0.123673444815013,0.0357027432823692,"lnRR","Kozik"
"1924","Kozik et al. 2019","Chao1.Chao1","Control-cecal",2,3,-0.131258935343009,0.223414379645503,"lnRR","Kozik"
"1925","Kozik et al. 2019","Chao1.Chao1","Control-colonMucus",NA,3,NA,NA,"lnRR","Kozik"
"1926","Kozik et al. 2019","Chao1.Chao1","Control-fecal",2,3,0.0675384681925131,0.0260218835755935,"lnRR","Kozik"
"1927","Kozik et al. 2019","Chao1.Chao1","Control-fecal_T0",2,3,0.403001858221062,0.125728541259545,"lnRR","Kozik"
"1928","Li et al. 2020","Chao1.Chao1","Chow diet + STZ injection+ Distilled water ",5,1,NA,NA,"lnRR","Li"
"1929","Li et al. 2020","Chao1.Chao1","HFD+ STZ injection + DNJ",1,9,NA,NA,"lnRR","Li"
"1930","Li et al. 2020","Chao1.Chao1","HFD+ STZ injection+ Distilled water",NA,3,NA,NA,"lnRR","Li"
"1931","Lindheim et al. 2018","Chao1.Chao1","PRJNA445979",76,93,0.0923801231290104,0.00109303405604613,"lnRR","Lindheim"
"1932","Lyte et al. 2022","Chao1.Chao1","beef-chow",18,19,-0.0207835505205144,0.0102842671681477,"lnRR","Lyte"
"1933","Lyte et al. 2022","Chao1.Chao1","beef-chow-stress",18,20,-0.248258967168976,0.00652390524368677,"lnRR","Lyte"
"1934","Lyte et al. 2022","Chao1.Chao1","chow-control",20,19,-0.0187679635787904,0.00385725228006227,"lnRR","Lyte"
"1935","Lyte et al. 2022","Chao1.Chao1","chow-stress",20,20,-0.214943842965304,0.00547236199995826,"lnRR","Lyte"
"1936","Pizarro et al. 2021","Chao1.Chao1","EtOH-Syn-T1",10,8,-0.0526220597186659,0.00527677796073436,"lnRR","Pizarro"
"1937","Pizarro et al. 2021","Chao1.Chao1","EtOH-T1",10,8,-0.10382371496989,0.00285623141367838,"lnRR","Pizarro"
"1938","Pizarro et al. 2021","Chao1.Chao1","Symbiotic-T0",10,8,-0.124360960117901,0.00304937160328723,"lnRR","Pizarro"
"1939","Pizarro et al. 2021","Chao1.Chao1","Water-T0",10,8,0.113967959933491,0.0022399114007984,"lnRR","Pizarro"
"1940","Ramakrishna et al. 2020","Chao1.Chao1","ACV+IVIG-injected",1,4,NA,NA,"lnRR","Ramakrishna"
"1941","Ramakrishna et al. 2020","Chao1.Chao1","ACV-injected",3,2,0.145836242941393,0.0583393179225163,"lnRR","Ramakrishna"
"1942","Ramakrishna et al. 2020","Chao1.Chao1","Control",2,3,-0.411063747878182,0.0758806400469694,"lnRR","Ramakrishna"
"1943","Ramakrishna et al. 2020","Chao1.Chao1","HSV1-infected",4,5,0.129239655840842,0.0293429032954176,"lnRR","Ramakrishna"
"1944","Ramakrishna et al. 2020","Chao1.Chao1","HSV1-infected; ACV+IVIG-injected",2,3,-0.12332731099187,0.0206164098292378,"lnRR","Ramakrishna"
"1945","Ramakrishna et al. 2020","Chao1.Chao1","HSV1-infected; ACV-injected",1,1,NA,NA,"lnRR","Ramakrishna"
"1946","Ramakrishna et al. 2020","Chao1.Chao1","HSV1-infected; IVIG-injected",3,1,NA,NA,"lnRR","Ramakrishna"
"1947","Ramakrishna et al. 2020","Chao1.Chao1","IVIG-injected",5,5,0.0129757785467128,0.0368305575843201,"lnRR","Ramakrishna"
"1948","Son et al. 2019","Chao1.Chao1","Control",8,8,0.217591673337949,0.0299936698081202,"lnRR","Son"
"1949","Son et al. 2019","Chao1.Chao1","IL-10 Knockout ",8,8,0.183906877440421,0.0290700112322886,"lnRR","Son"
"1950","Song et al. 2020","Chao1.Chao1","AOM/DSS",12,NA,NA,NA,"lnRR","Song"
"1951","Song et al. 2020","Chao1.Chao1","AOM/DSS E2-supplemented",12,NA,NA,NA,"lnRR","Song"
"1952","Song et al. 2020","Chao1.Chao1","Control",5,11,0.328179679385592,0.0350471038531173,"lnRR","Song"
"1953","Song et al. 2020","Chao1.Chao1","E2-supplemented",12,NA,NA,NA,"lnRR","Song"
"1954","Song et al. 2020","Chao1.Chao1","ovariectomized ",NA,7,NA,NA,"lnRR","Song"
"1955","Song et al. 2021","Chao1.Chao1","AOM/DSS",8,8,-0.151536295582897,0.0275889258777909,"lnRR","Song"
"1956","Song et al. 2021","Chao1.Chao1","AOM/DSS-Nrf2KO",8,8,-0.0635144181704201,0.00885488827206896,"lnRR","Song"
"1957","Song et al. 2021","Chao1.Chao1","Control",8,8,-0.174013554489267,0.0391540141780892,"lnRR","Song"
"1958","Song et al. 2021","Chao1.Chao1","Nrf2KO",8,8,0.260978928255535,0.0143267303535166,"lnRR","Song"
"1959","Song et al. 2022","Chao1.Chao1","AOM/DSS",10,7,0.0194211884441337,0.00497550426276431,"lnRR","Song"
"1960","Song et al. 2022","Chao1.Chao1","AOM/DSS_ steroid-injected",8,4,-0.00437628943343279,0.00837957200646882,"lnRR","Song"
"1961","Song et al. 2022","Chao1.Chao1","Control",4,4,-0.257225795890312,0.0260524126974977,"lnRR","Song"
"1962","Song et al. 2022","Chao1.Chao1","orchiectomized",4,NA,NA,NA,"lnRR","Song"
"1963","Song et al. 2022","Chao1.Chao1","orchiectomized_ AOM/DSS",10,NA,NA,NA,"lnRR","Song"
"1964","Song et al. 2022","Chao1.Chao1","orchiectomized_ AOM/DSS_ steroid-injected",6,NA,NA,NA,"lnRR","Song"
"1965","Strickland et al. 2021","Chao1.Chao1","Sigmodon_fulviventer_Ear_day0_Control",4,3,-0.684884103250893,0.336226594281565,"lnRR","Strickland"
"1966","Strickland et al. 2021","Chao1.Chao1","Sigmodon_fulviventer_Ear_day28_Control",10,3,-0.761343415296264,0.129761239622878,"lnRR","Strickland"
"1967","Strickland et al. 2021","Chao1.Chao1","Sigmodon_fulviventer_Ear_day7_Control",10,3,-0.0792250479198625,0.310449445734046,"lnRR","Strickland"
"1968","Strickland et al. 2021","Chao1.Chao1","Sigmodon_fulviventer_Ear_day95_Control",10,NA,NA,NA,"lnRR","Strickland"
"1969","Strickland et al. 2021","Chao1.Chao1","Sigmodon_fulviventer_Fecal_day0_Control",20,3,0.157806288074208,0.0310693459694842,"lnRR","Strickland"
"1970","Strickland et al. 2021","Chao1.Chao1","Sigmodon_fulviventer_Fecal_day111_Control",10,NA,NA,NA,"lnRR","Strickland"
"1971","Strickland et al. 2021","Chao1.Chao1","Sigmodon_fulviventer_Fecal_day14_Control",10,3,0.0606210611856818,0.0786076569384843,"lnRR","Strickland"
"1972","Strickland et al. 2021","Chao1.Chao1","Sigmodon_fulviventer_Fecal_day21_Control",10,3,-0.043436456804706,0.0224290231364188,"lnRR","Strickland"
"1973","Strickland et al. 2021","Chao1.Chao1","Sigmodon_fulviventer_Fecal_day28_Control",10,3,-0.0256683370229303,0.0129307101324743,"lnRR","Strickland"
"1974","Strickland et al. 2021","Chao1.Chao1","Sigmodon_fulviventer_Fecal_day34_Control",10,NA,NA,NA,"lnRR","Strickland"
"1975","Strickland et al. 2021","Chao1.Chao1","Sigmodon_fulviventer_Fecal_day4_Control",10,NA,NA,NA,"lnRR","Strickland"
"1976","Strickland et al. 2021","Chao1.Chao1","Sigmodon_fulviventer_Fecal_day7_Control",10,3,-0.00293870071859681,0.0253747052062178,"lnRR","Strickland"
"1977","Strickland et al. 2021","Chao1.Chao1","Sigmodon_fulviventer_Nose_day0_Control",5,3,-0.0792315776362477,0.108913339374703,"lnRR","Strickland"
"1978","Strickland et al. 2021","Chao1.Chao1","Sigmodon_fulviventer_Nose_day28_Control",10,3,-0.862374959403402,0.0716245337103948,"lnRR","Strickland"
"1979","Strickland et al. 2021","Chao1.Chao1","Sigmodon_fulviventer_Nose_day7_Control",10,3,-0.513505817746665,0.153782931398478,"lnRR","Strickland"
"1980","Strickland et al. 2021","Chao1.Chao1","Sigmodon_fulviventer_Nose_day95_Control",10,NA,NA,NA,"lnRR","Strickland"
"1981","Strickland et al. 2021","Chao1.Chao1","Sigmodon_fulviventer_Skin_day0_Control",5,3,-0.220723083267424,0.0682782644551984,"lnRR","Strickland"
"1982","Strickland et al. 2021","Chao1.Chao1","Sigmodon_fulviventer_Skin_day28_Control",10,3,0.279164748026575,0.207975472086544,"lnRR","Strickland"
"1983","Strickland et al. 2021","Chao1.Chao1","Sigmodon_fulviventer_Skin_day7_Control",10,3,0.304431025139324,0.0419218749108882,"lnRR","Strickland"
"1984","Strickland et al. 2021","Chao1.Chao1","Sigmodon_fulviventer_Skin_day95_Control",9,NA,NA,NA,"lnRR","Strickland"
"1985","Strickland et al. 2021","Chao1.Chao1","Sigmodon_hispidus_Ear_day0_Control",NA,9,NA,NA,"lnRR","Strickland"
"1986","Strickland et al. 2021","Chao1.Chao1","Sigmodon_hispidus_Ear_day28_Control",5,9,-0.30495030478629,0.122658252819802,"lnRR","Strickland"
"1987","Strickland et al. 2021","Chao1.Chao1","Sigmodon_hispidus_Ear_day7_Control",5,9,-0.183801500174322,0.0459590091492616,"lnRR","Strickland"
"1988","Strickland et al. 2021","Chao1.Chao1","Sigmodon_hispidus_Ear_day95_Control",10,NA,NA,NA,"lnRR","Strickland"
"1989","Strickland et al. 2021","Chao1.Chao1","Sigmodon_hispidus_Fecal_day0_Control",15,9,0.329744119232436,0.00961567191724506,"lnRR","Strickland"
"1990","Strickland et al. 2021","Chao1.Chao1","Sigmodon_hispidus_Fecal_day111_Control",10,NA,NA,NA,"lnRR","Strickland"
"1991","Strickland et al. 2021","Chao1.Chao1","Sigmodon_hispidus_Fecal_day14_Control",5,9,-0.0228856731865734,0.0228913488008041,"lnRR","Strickland"
"1992","Strickland et al. 2021","Chao1.Chao1","Sigmodon_hispidus_Fecal_day21_Control",5,9,-0.191605079563709,0.0321630215172808,"lnRR","Strickland"
"1993","Strickland et al. 2021","Chao1.Chao1","Sigmodon_hispidus_Fecal_day28_Control",5,9,-0.0752721304185095,0.033468976039333,"lnRR","Strickland"
"1994","Strickland et al. 2021","Chao1.Chao1","Sigmodon_hispidus_Fecal_day34_Control",9,NA,NA,NA,"lnRR","Strickland"
"1995","Strickland et al. 2021","Chao1.Chao1","Sigmodon_hispidus_Fecal_day4_Control",10,NA,NA,NA,"lnRR","Strickland"
"1996","Strickland et al. 2021","Chao1.Chao1","Sigmodon_hispidus_Fecal_day7_Control",5,9,-0.318437511090558,0.0140844996774057,"lnRR","Strickland"
"1997","Strickland et al. 2021","Chao1.Chao1","Sigmodon_hispidus_Nose_day0_Control",NA,9,NA,NA,"lnRR","Strickland"
"1998","Strickland et al. 2021","Chao1.Chao1","Sigmodon_hispidus_Nose_day28_Control",5,8,-0.0991180532165115,0.0511360167535128,"lnRR","Strickland"
"1999","Strickland et al. 2021","Chao1.Chao1","Sigmodon_hispidus_Nose_day7_Control",5,9,0.533600384549521,0.052951185392397,"lnRR","Strickland"
"2000","Strickland et al. 2021","Chao1.Chao1","Sigmodon_hispidus_Nose_day95_Control",10,NA,NA,NA,"lnRR","Strickland"
"2001","Strickland et al. 2021","Chao1.Chao1","Sigmodon_hispidus_Skin_day0_Control",NA,9,NA,NA,"lnRR","Strickland"
"2002","Strickland et al. 2021","Chao1.Chao1","Sigmodon_hispidus_Skin_day28_Control",5,9,0.231842227551998,0.0882192074489242,"lnRR","Strickland"
